eligibility	ineligibility_reason	transaction_month	client_gstin	customer_gstin	supplier_name	invoice_no	transaction_no	document_date	total_taxable_value	gst_rate	igst	cgst	sgst	igst_not_eligible	cgst_not_eligible	sgst_not_eligible	cess	difference_in_amount	hsn	total_value	date_of_entry_in_the_books	date_of_payment_to_vendor	date_of_payment_of_tax_in_case_of_rcm	gstr_2a_month	month_of_availment	reversal_to_be_made	remarks	cy_py_flag	intra_state_flag	inter_state_flag	crossing_180_day	itc_transportation_of_passengers	purchase_of_vehicle	personal_consumption	health_insurance	life_insurance	construction	custom_search	rcm_eligibility
Eligible	NA	May-2021	29AADCM7259F1Z6	29ABGFA7948C1Z9	Demo Supp Name	ACS/21-22/40	B2/OBI/00027/21-22	22/Apr/2021	2811.08	18.0	0	253	253	0	0	0		0.0		3317.08	04/May/2021	28/May/2021						Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29ABGFA7948C1Z9	Demo Supp Name	ACS/21-22/40	B2/OBI/00027/21-22	22/Apr/2021	2518.12	18.0	0	226.63	226.63	0	0	0		0.0		2971.38	04/May/2021	28/May/2021						Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29ABGFA7948C1Z9	Demo Supp Name	ACS/21-22/40	B2/OBI/00027/21-22	22/Apr/2021	5335.0	18.0	0	480.15	480.15	0	0	0		0.0		6295.299999999999	04/May/2021	28/May/2021						Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29ABGFA7948C1Z9	Demo Supp Name	ACS/21-22/40	B2/OBI/00027/21-22	22/Apr/2021	1825.2	18.0	0	164.27	164.27	0	0	0		0.0		2153.7400000000002	04/May/2021	28/May/2021						Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29ABGFA7948C1Z9	Demo Supp Name	ACS/21-22/40	B2/OBI/00027/21-22	22/Apr/2021	717.8	18.0	0	64.6	64.6	0	0	0		0.0		847.0	04/May/2021	28/May/2021						Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29ABGFA7948C1Z9	Demo Supp Name	ACS/21-22/40	B2/OBI/00027/21-22	22/Apr/2021	200.0	18.0	0	18	18	0	0	0		0.0		236.0	04/May/2021	28/May/2021						Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29ABGFA7948C1Z9	Demo Supp Name	ACS/21-22/40	B2/OBI/00027/21-22	22/Apr/2021	190.0	5.0	0	4.75	4.75	0	0	0		0.0		199.5	04/May/2021	28/May/2021						Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	36AALCA0943Q1Z7	Demo Supp Name	ACMT/21-22/2636	B1/OBI/00340/21-22	17/May/2021	6000.0	18.0	1080	0	0	0	0	0		0.0		7080.0	25/May/2021						GEOTRUST DV SSL  FOR 1 YEAR AT BLR 1	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	36AALCA0943Q1Z7	Demo Supp Name	ACMT/21-22/2631	B1/OBI/00200/21-22	07/May/2021	15000.0	18.0	2700	0	0	0	0	0		0.0		17700.0	14/May/2021	28/May/2021					GEOTRUST TRUEBUSINESS MULTI DOMAIN AT BLR 1	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	36AALCA0943Q1Z7	Demo Supp Name	ACMT/21-22/2643	B1/OBI/00368/21-22	25/May/2021	2800.0	18.0	504	0	0	0	0	0		0.0		3304.0	26/May/2021						GEOTRUST TRUE BUSINESS AT BLR 1 FOR 25MAY 2021 TO 26MAY 2022(66518)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29ABJFA7138D1ZE	Demo Supp Name	AT/2021/1116	B1/OBI/00161/21-22	29/Mar/2021	12500.0	18.0	0	1125	1125	0	0	0		0.0		14750.0	07/May/2021	20/May/2021					AMC CHARGES FOR SYNTEL NEOS AT BLR 1 FROM 29.SEP.20 TO 28.SEP.21(66532)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29ABJFA7138D1ZE	Demo Supp Name	AT/2021/1117	B2/OBI/00034/21-22	29/Mar/2021	5750.0	18.0	0	517.5	517.5	0	0	0		0.0		6785.0	07/May/2021	20/May/2021					AMC CHARGES FOR SYNTEL NEOS AT BLR 2 FROM 29.SEP.20 TO 28.SEP.21(66532)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAHCA7978F1Z4	Demo Supp Name	AIT/GST022/21-22	B1/OBI/00151/21-22	27/Apr/2021	29348.0	18.0	0	2641.32	2641.32	0	0	0		0.0		34630.64	05/May/2021	28/May/2021					AMC FOR FORTISWITCH  SERIALNO:- FL200D3A17000530 AT BLR 1	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAHCA7978F1Z4	Demo Supp Name	AIT/GST022/21-22	B1/OBI/00151/21-22	27/Apr/2021	1404.0	18.0	0	126.36	126.36	0	0	0		0.0		1656.7199999999998	05/May/2021	28/May/2021					AMC FOR FORTISWITCH  SERIALNO:- FS-80P3W12004538 AT BLR 1	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAHCA7978F1Z4	Demo Supp Name	AIT/GST043/21-22	B1/OBI/00191/21-22	05/May/2021	39858.25	18.0	0	3587.24	3587.24	0	0	0		0.0		47032.729999999996	12/May/2021	28/May/2021					AMC FOR NETVAULT BACKUP AT BLR 1 FROM 16.APR.21 TO 15.APR.22(66523)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAHCA7978F1Z4	Demo Supp Name	AIT/GST043/21-22	B1/OBI/00191/21-22	05/May/2021	38970.47	18.0	0	3507.34	3507.34	0	0	0		0.0		45985.149999999994	12/May/2021	28/May/2021					AMC FOR NETVAULT BACKUP AT BLR 1 FROM 16.APR.21 TO 15.APR.22AMC FOR NETVAULT BACKUP AT BLR 1 FROM 16.APR.21 TO 15.APR.22(66523)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAHCA7978F1Z4	Demo Supp Name	AIT/GST043/21-22	B1/OBI/00191/21-22	05/May/2021	1.0	18.0	0	0.09	0.09	0	0	0		0.0		1.1800000000000002	12/May/2021	28/May/2021					AMC FOR NETVAULT BACKUP AT BLR 1 FROM 16.APR.21 TO 15.APR.22AMC FOR NETVAULT BACKUP AT BLR 1 FROM 16.APR.21 TO 15.APR.22(66523)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAHCA7978F1Z4	Demo Supp Name	AIT/GST043/21-22	B1/OBI/00191/21-22	05/May/2021	33795.14	18.0	0	3041.56	3041.56	0	0	0		0.0		39878.259999999995	12/May/2021	28/May/2021					AMC FOR NETVAULT BACKUP AT BLR 1 FROM 16.APR.21 TO 15.APR.22AMC FOR NETVAULT BACKUP AT BLR 1 FROM 16.APR.21 TO 15.APR.22(66523)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAHCA7978F1Z4	Demo Supp Name	AIT/RI/175/20-21	B1/OBI/00157/21-22	01/Mar/2021	77000.0	18.0	0	6930	6930	0	0	0		0.0		90860.0	05/May/2021	13/May/2021					RENTAL CHARGES FOR FIREWALL  AT BLR 1 FROM 01.MAR.21 TO 31.MAR.21	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAHCA7978F1Z4	Demo Supp Name	AIT/RI/016/21-22	B1/OBI/00244/21-22	04/May/2021	77000.0	18.0	0	6930	6930	0	0	0		0.0		90860.0	21/May/2021						RENTAL CHARGES FOR FIREWALL AT BLR1 FOR MAY'21 01-05-2021 TO 31-05-2021(65805)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AAFCA7351Q1ZB	Demo Supp Name	AURA21-22/05/009	B1/OBI/00204/21-22	11/May/2021	45000.0	18.0	8100	0	0	0	0	0		0.0		53100.0	17/May/2021	20/May/2021					VIRTUAL CONFERENCE 2021 (CREATIVES) FROM 03RD TO 05TH  MAY 2021.	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AAFCA7351Q1ZB	Demo Supp Name	AURA21-22/05/009	B1/OBI/00204/21-22	11/May/2021	80000.0	18.0	14400	0	0	0	0	0		0.0		94400.0	17/May/2021	20/May/2021					VIRTUAL CONFERENCE 2021 (CREATIVES) FROM 03RD TO 05TH  MAY 2021.	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AAFCA7351Q1ZB	Demo Supp Name	AURA21-22/05/009	B1/OBI/00204/21-22	11/May/2021	450000.0	18.0	81000	0	0	0	0	0		0.0		531000.0	17/May/2021	20/May/2021					VIRTUAL CONFERENCE 2021 (CREATIVES) FROM 03RD TO 05TH  MAY 2021.	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AAFCA7351Q1ZB	Demo Supp Name	AURA21-22/05/008	B1/OBI/00205/21-22	11/May/2021	910000.0	18.0	163800	0	0	0	0	0		0.0		1073800.0	17/May/2021	20/May/2021					VIRTUAL CONFERENCE 2021 FROM 03RD TO 05TH MAY 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	33AAFCA7351Q1ZB	Demo Supp Name	AURA21-22/05/008	B1/OBI/00205/21-22	11/May/2021	136500.0	18.0	24570	0	0	0	0	0		0.0		161070.0	17/May/2021	20/May/2021					VIRTUAL CONFERENCE 2021 FROM 03RD TO 05TH MAY 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAECA3103D1ZA	Demo Supp Name	BLR/OMG/57174-21	B1/OBI/00388/21-22	04/May/2021	186.0	18.0	0	35.92	35.92	0	0	0		-38.0		257.84000000000003	28/May/2021						TOWARDS COURIER CHARGES FOR THE MONTH OF FEB-21	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAECA3103D1ZA	Demo Supp Name	BLR/OMG/57597-21	B1/OBI/00389/21-22	25/May/2021	62.0	18.0	0	12.15	12.15	0	0	0		-13.0		86.30000000000001	28/May/2021						TOWARDS COURIER CHARGES FOR THE MONTH OF JAN-21	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAECA3103D1ZA	Demo Supp Name	BLR/OMG/57174-21	B1/OBI/00388/21-22	04/May/2021	3172.0	18.0	0	612.62	612.62	0	0	0		-654.0		4397.24	28/May/2021						TOWARDS COURIER CHARGES FOR THE MONTH OF FEB-21	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAECA3103D1ZA	Demo Supp Name	BLR/OMG/57597-21	B1/OBI/00389/21-22	25/May/2021	208.0	18.0	0	40.75	40.75	0	0	0		-44.0		289.5	28/May/2021						TOWARDS COURIER CHARGES FOR THE MONTH OF JAN-21	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAECA3103D1ZA	Demo Supp Name	BLR/OMG/57174-21	B1/OBI/00388/21-22	04/May/2021	1740.0	18.0	0	336.05	336.05	0	0	0		-359.0		2412.1000000000004	28/May/2021						TOWARDS COURIER CHARGES FOR THE MONTH OF FEB-21	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAECA3103D1ZA	Demo Supp Name	BLR/OMG/57597-21	B1/OBI/00389/21-22	25/May/2021	58.0	18.0	0	11.36	11.36	0	0	0		-12.0		80.72	28/May/2021						TOWARDS COURIER CHARGES FOR THE MONTH OF JAN-21	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAECA3103D1ZA	Demo Supp Name	BLR/OMG/55480-21	B1/OBI/00394/21-22	29/Jan/2021	154.0	18.0	0	16.63	16.63	0	0	0		-6.0		187.26	28/May/2021						TOWARDS COURIER CHARGES FOR THE MONTH OF NOV-20	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	BANGARUCCE/APR21	B1/DPE/00028/21-22	28/May/2021	1129.27	18.0	203.2686	0	0	0	0	0		0.0		1332.5385999999999	28/May/2021						Being expenses for import for Branding charges Zoom US for the month of Mar'21 paid   via Credit Card for the month of Feb'21- Mar'21 of Mr. Bangaru Babu	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	Yes
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	BANGARUCCE/APR21	B1/DPE/00028/21-22	28/May/2021	1128.36	18.0	203.1048	0	0	0	0	0		0.0		1331.4648	28/May/2021						Being expenses for import for Branding charges Zoom US for the month of Mar'21 paid   via Credit Card for the month of Mar'21- Apr'21 of Mr. Bangaru Babu	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	Yes
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	BANGARUCCE/APR21	B1/DPE/00028/21-22	28/May/2021	1140.38	18.0	205.2684	0	0	0	0	0		0.0		1345.6484	28/May/2021						Being expenses for import for Branding charges Purchased the C-Panel(Order: #) for the month of Mar'21 paid   via Credit Card for the month of Mar'21- Apr'21 of Mr. Bangaru Babu	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	Yes
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	BANGARUCCE/APR21	B1/DPE/00028/21-22	28/May/2021	1383.32	18.0	248.9976	0	0	0	0	0		0.0		1632.3175999999999	28/May/2021						Being expenses for Import of services for royalty to group company	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	Yes
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	BANGARUCCE/APR21	B1/DPE/00028/21-22	28/May/2021	1691.0	18.0	304.38	0	0	0	0	0		0.0		1995.38	28/May/2021						Being expenses for Import of services for the month of Mar'21 paid   via Credit Card for the month of Mar'21- Apr'21 of Mr. Bangaru Babu	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	BANGARUCCE/APR21	B1/DPE/00028/21-22	28/May/2021	6343.68	18.0	1141.8624	0	0	0	0	0		0.0		7485.5424	28/May/2021						Being expenses for Import of services for Purchase of GOOGLE ADWORDS(PGSI) PLAY.GOO for the month of Mar'21 paid   via Credit Card for the month of Mar'21- Apr'21 of Mr. Bangaru Babu	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	BANGARUCCE/APR21	B1/DPE/00028/21-22	28/May/2021	1995.38	18.0	359.1684	0	0	0	0	0		0.0		2354.5484	28/May/2021						Being expenses for Import of services for the month of Mar'21 paid   via Credit Card for the month of Mar'21- Apr'21 of Mr. Bangaru Babu	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	BANGARUCCE/APR21	B1/DPE/00028/21-22	28/May/2021	1691.0	18.0	304.38	0	0	0	0	0		0.0		1995.38	28/May/2021						Being expenses for Import of services for the month of Mar'21 paid   via Credit Card for the month of Mar'21- Apr'21 of Mr. Bangaru Babu	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	BANGARUCCE/APR21	B1/DPE/00028/21-22	28/May/2021	1556.78	18.0	280.2204	0	0	0	0	0		0.0		1837.0004	28/May/2021						Being expenses for Import of services from Microsoft for the month of Mar'21 paid   via Credit Card for the month of Mar'21- Apr'21 of Mr. Bangaru Babu	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	FBBL2922B23654	B1/OBI/00229/21-22	06/May/2021	1000.0	18.0	0	90	90	0	0	0		0.0		1180.0	19/May/2021	28/May/2021					AUDIO CONFERENCE CHARGES AT BLR 1 FOR APR'21(66175)	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	FT2229I000957657	B1/DPI/00350/21-22	18/May/2021	30000.0	18.0	0	2700	2700	0	0	0		0.0	995411	35400.0	26/May/2021						Towards payment of airtel Landline -( from  17th-Apr-21 To 16th-May-21  )	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	FT2229I000956205	B2/DPI/00155/21-22	18/May/2021	12000.0	18.0	0	1080	1080	0	0	0		0.0	995411	14160.0	26/May/2021						Towards payment of airtel Landline -( from  17th-Apr-21 To 16th-May-21  )	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	FT2229I000956205	B2/DPI/00155/21-22	18/May/2021	3000.0	18.0	0	270	270	0	0	0		0.0	995411	3540.0	26/May/2021						Towards payment of airtel Landline -( from  17th-Apr-21 To 16th-May-21  )	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	FT2229I000422851	B2/DPI/00064/21-22	18/Apr/2021	12000.0	18.0	0	1080	1080	0	0	0		0.0	995411	14160.0	18/May/2021	28/May/2021					Towards payment of airtel Landline -( from  17th-Mar-21 To 16th-Apr-21  )	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	FT2229I000422851	B2/DPI/00064/21-22	18/Apr/2021	3000.0	18.0	0	270	270	0	0	0		0.0	995411	3540.0	18/May/2021	28/May/2021					Towards payment of airtel Landline -( from  17th-Mar-21 To 16th-Apr-21  )	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018463020	B1/DPI/00355/21-22	24/Mar/2021	199.0	18.0	0	17.91	17.91	0	0	0		0.0	995411	234.82	30/May/2021						airtel mobile Expenses pertaining to TRAVEL DESK paid for the month of  Mar'-21 to Apr'-21 booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	Yes
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018462741	B1/DPI/00356/21-22	24/Mar/2021	938.0	18.0	0	84.42	84.42	0	0	0		0.0	995411	1106.84	30/May/2021						airtel mobile Expenses pertaining to PURUSHOTHAMA REDDY A paid via Chandrashekar credit card for the month of  Feb'-21 to Mar'-21 booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018462687	B1/DPI/00357/21-22	24/Mar/2021	299.0	18.0	0	26.91	26.91	0	0	0		0.0	995411	352.82000000000005	30/May/2021						airtel mobile Expenses pertaining to ADMIN HELPDESK -F2   paid via Chandrashekar credit card for the month of  Feb'-21 to Mar'-21 booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018463135	B1/DPI/00358/21-22	24/Mar/2021	299.0	18.0	0	26.91	26.91	0	0	0		0.0	995411	352.82000000000005	30/May/2021						airtel mobile Expenses pertaining to HR HELPDESKF2  paid via Chandrashekar credit card for the month of  Feb'-21 to Mar'-21 booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018462787	B1/DPI/00359/21-22	24/Mar/2021	299.0	18.0	0	26.91	26.91	0	0	0		0.0	995411	352.82000000000005	30/May/2021						airtel mobile Expenses pertaining to TRANSPORT HELPDESK NUMBER paid via Chandrashekar credit card for the month of  Feb'-21 to Mar'-21 booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018463406	B1/DPI/00360/21-22	24/Mar/2021	8919.8	18.0	0	802.78	802.78	0	0	0		0.0	995411	10525.36	30/May/2021						airtel mobile Expenses pertaining to GOPI NATRAJAN  paid via Chandrashekar credit card for the month of  Feb'-21 to Mar'-21 booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018081942	B1/DPI/00361/21-22	18/Mar/2021	299.0	18.0	0	26.91	26.91	0	0	0		0.0	995411	352.82000000000005	30/May/2021						airtel mobile Expenses pertaining to ADMIN HELPDESKF1  paid via Chandrashekar credit card for the month of  Feb'-21 to Mar'-21 booked separately to claim GST benefit .	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018462785	B1/DPI/00362/21-22	24/Mar/2021	399.0	18.0	0	35.91	35.91	0	0	0		0.0	995411	470.81999999999994	30/May/2021						airtel mobile Expenses pertaining to RAVI RAJ GOPALpaid via Chandrashekar credit card for the month of  Feb'-21 to Mar'-21 booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018427745	B1/DPI/00363/21-22	24/Mar/2021	516.0	18.0	0	46.44	46.44	0	0	0		0.0	995411	608.8800000000001	30/May/2021						airtel mobile Expenses pertaining to MANOJ AV  paid via Chandrashekar credit card for the month of  Feb'-21 to  Mar'-21  booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018081937	B1/DPI/00364/21-22	18/Mar/2021	299.0	18.0	0	26.91	26.91	0	0	0		0.0	995411	352.82000000000005	30/May/2021						airtel mobile Expenses pertaining to Travel Desk F2    paid for the month of  '-21 to  Mar'-21  booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	Yes
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2129I018462812	B1/DPI/00365/21-22	24/Mar/2021	399.0	18.0	0	35.91	35.91	0	0	0		0.0	995411	470.81999999999994	30/May/2021						airtel mobile Expenses pertaining to OMCA Team   paid via Chandrashekar credit card for the month of Jan '-21 to Feb'-21 booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAACB2894G1ZJ	Demo Supp Name	BM2229I001110041	B1/DPI/00366/21-22	24/Apr/2021	299.0	18.0	0	26.91	26.91	0	0	0		0.0	995411	352.82000000000005	30/May/2021						airtel mobile Expenses pertaining to TRANSPORT HELPDESK NUMBER paid via Chandrashekar credit card for the month of  Mar'-21 to Apr'-21 booked separately to claim GST benefit	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
